,index,Count
15,compact,1
14,x,1
13,group,1
12,lie,1
11,unimodular,1
7,let,1
6,abstract,1
4,G,1
35,show,1
37,there,1
59,introduction,1
49,then,1
58,Kutzschebauch,1
57,Huckleberry,1
56,Heinzner,1
55,complexification,1
54,gauge,1
53,include,1
52,example,1
50,M,1
48,p,1
38,exist,1
46,bm,1
45,tpcbm,1
44,tangent,1
43,contain,1
42,TpG,1
41,such,1
40,p∈bm,1
39,point,1
134,term,1
136,DeConto,1
302,well,1
241,1998,1
253,Nelson,1
252,'s,1
251,world,1
249,upwelle,1
248,75,1
245,secondly,1
244,Smetacek,1
242,Ragueneau,1
238,Baines,1
258,sequester,1
237,settling,1
236,mass,1
235,aggregation,1
234,terminate,1
232,bloom,1
230,web,1
229,food,1
228,short,1
255,area,1
260,resupplie,1
223,material,1
286,balance,1
300,fuel,1
298,transport,1
297,Ekman,1
296,northwards,1
295,advect,1
292,Front,1
291,Polar,1
290,south,1
281,Current,1
261,Diatom,1
280,Circumpolar,1
277,overturn,1
276,unique,1
269,flux,1
266,critical,1
264,community,1
263,resident,1
262,domination,1
227,base,1
222,ballast,1
137,Pollard,1
151,stable,1
163,unclear,1
162,remain,1
160,gradual,1
159,responsible,1
158,mechanism,1
157,however,1
156,hypothesis,1
155,support,1
150,geological,1
168,associate,1
149,prior,1
148,∼2ma,1
146,document,1
144,Pagani,1
141,across,1
140,reconstruction,1
139,recent,1
138,2003,1
167,particular,1
174,represent,1
220,silica,1
200,requirement,1
219,their,1
215,efficiently,1
214,firstly,1
213,reason,1
212,number,1
207,notably,1
206,among,1
202,fundamentally,1
199,absolute,1
175,potential,1
198,impose,1
195,opaline,1
194,formation,1
192,Tréguer,1
189,40,1
187,account,1
185,prolific,1
176,candidate,1
479,upon,1
