,index,Count
425,since,2
129,typically,2
138,R1,2
150,consider,2
349,2005,2
146,magnetosphere,2
144,due,2
143,form,2
70,contain,2
346,close,2
344,unusual,2
158,code,2
350,term,2
151,explain,2
147,through,2
334,comply,1
352,20,1
328,up,1
335,standard,1
362,present,1
321,same,1
364,distant,1
336,concept,1
333,while,1
332,5,1
329,∣b∣,1
330,drop,1
331,Fig,1
351,reveal,1
353,100kev,1
326,fan,1
361,decrease,1
347,November,1
342,2004,1
356,8,1
355,7,1
341,Krimigis,1
323,corridor,1
345,Jones,1
324,call,1
357,rhea,1
337,charge,1
325,expansion,1
354,almost,1
358,rrh,1
348,26,1
338,environment,1
360,hint,1
343,rich,1
366,non,1
413,effect,1
367,-,1
368,targetted,1
435,January,1
434,r2,1
433,2,1
432,March,1
431,invoke,1
430,problem,1
429,answer,1
428,medium,1
427,involve,1
426,unlikely,1
424,coincidental,1
423,simultaneous,1
422,spatial,1
421,similar,1
420,Tiscareno,1
419,scenario,1
418,out,1
436,11,1
437,2011,1
438,r3,1
451,picture,1
458,reference,1
457,mostly,1
456,analyze,1
455,explicitly,1
454,some,1
453,nature,1
452,dynamic,1
450,clear,1
439,goal,1
449,help,1
448,then,1
446,different,1
445,among,1
443,instrument,1
442,finding,1
441,describe,1
417,rule,1
416,optical,1
415,subsequent,1
379,ten,1
387,antisaturnward,1
386,saturnward,1
384,2rrh,1
383,outside,1
382,just,1
381,detect,1
380,across,1
378,few,1
390,comparable,1
377,record,1
376,detector,1
375,addition,1
374,r1.5,1
373,informally,1
372,30,1
371,August,1
388,sector,1
391,where,1
414,contrary,1
404,concentrate,1
318,constant,1
412,gyroradius,1
411,dip,1
410,broaden,1
407,ringlet,1
406,one,1
405,into,1
403,population,1
392,gravity,1
402,trap,1
401,part,1
399,view,1
398,sink,1
397,serve,1
395,disk,1
393,dominate,1
319,equivalent,1
230,recent,1
317,remain,1
153,whether,1
164,central,1
163,broadening,1
161,exception,1
159,allow,1
155,model,1
154,drift,1
152,examine,1
169,include,1
148,channel,1
145,rapid,1
141,hold,1
140,theorem,1
139,Liouville,1
135,space,1
167,commonly,1
170,reproduce,1
197,crossing,1
187,consistent,1
195,surprisingly,1
193,driver,1
192,potential,1
191,another,1
189,loss,1
188,expect,1
186,clearly,1
171,additional,1
180,discuss,1
179,act,1
178,interchange,1
175,order,1
173,simulate,1
172,dynamical,1
134,phase,1
133,inside,1
131,together,1
43,think,1
56,do,1
52,unexpected,1
51,variety,1
50,vicinity,1
46,absorber,1
44,simple,1
40,abstract,1
126,visible,1
39,element,1
22,occur,1
15,dataset,1
12,detailed,1
10,give,1
8,highlight,1
58,conform,1
60,our,1
62,understanding,1
66,especially,1
79,association,1
83,dust,1
84,boulder,1
91,subsequently,1
92,confirm,1
93,so,1
98,four,1
101,date,1
102,seek,1
106,operate,1
118,here,1
119,only,1
122,consistently,1
196,absent,1
198,lack,1
316,total,1
283,outer,1
291,width,1
288,perpendicular,1
287,body,1
286,tangential,1
285,become,1
284,tend,1
282,1983,1
293,equal,1
281,Samir,1
280,high,1
276,vary,1
275,angle,1
274,opening,1
269,upstream,1
292,approximately,1
294,diameter,1
203,component,1
305,10rrh,1
315,requirement,1
314,behind,1
312,compression,1
308,exist,1
307,disturbance,1
306,electric,1
304,completely,1
297,than,1
303,refill,1
302,wind,1
301,solar,1
300,case,1
299,supersonic,1
298,typical,1
268,depend,1
266,bulk,1
264,respect,1
216,shape,1
225,circular,1
224,equatorial,1
223,planet,1
221,1rrh=764,1
219,icy,1
217,introduction,1
215,role,1
263,locate,1
213,play,1
211,charged,1
210,negatively,1
209,photoelectron,1
208,accelerate,1
207,relate,1
227,8.74rs,1
229,"1rs=60,268",1
232,tenuous,1
233,compose,1
234,oxygen,1
235,carbon,1
236,dioxide,1
237,Teolis,1
242,despite,1
243,main,1
244,mode,1
247,guide,1
249,formation,1
252,mass,1
254,momentum,1
255,loading,1
256,product,1
459,future,1
